Time,PowerGenerated,AmbientTemperature,BearingShaftTemperature,GearboxBearingTemperature,GearboxOilTemperature,GeneratorRPM,GeneratorWinding1Temperature,GeneratorWinding2Temperature,MainBoxTemperature,ReactivePower,TurbineStatus,WTG,WindSpeed
2020-01-01 16:50:00+00:00,1132.874863,24.56574889,45.12713863,68.88142625,57.01242178,1524.325556,77.2542,76.786416,35.21350438,231.0939542,2,G01,7.9782314
2020-01-01 17:00:00+00:00,1052.074401,24.459805,45.2171519,67.8596844,56.1399312,1485.15858,76.9883167,76.471904,35.0875,212.96823,2,G01,7.88205452
2020-01-01 17:10:00+00:00,1200.10093,24.40351878,45.34129138,67.86699738,55.96117278,1541.628978,77.41244144,76.87727089,34.953125,243.8158542,2,G01,8.0560049
2020-01-01 17:20:00+00:00,1423.47542,24.3553417,45.7274695,68.677636,56.4549992,1637.04698,79.7031794,79.2190996,34.8225212,285.068698,2,G01,8.703789745
2020-01-01 17:30:00+00:00,1423.667894,24.28682356,46.1507915,69.25065988,56.92056289,1653.779033,82.78675833,82.34395122,34.8203125,288.9851706,2,G01,8.456543972
2020-01-01 17:40:00+00:00,1225.373579,24.19573,46.35276663,68.732925,56.49335013,1565.625225,83.69726688,83.26750375,34.875,252.9912332,2,G01,8.481457495
2020-01-01 17:50:00+00:00,1023.405744,24.1562329,46.195021,67.4046904,55.444261,1467.78501,82.0902036,81.5806963,34.8726958,207.710735,2,G01,7.79787955
2020-01-01 18:00:00+00:00,1023.617255,24.14859778,46.04032087,66.5425675,54.85371322,1471.635067,80.39457444,79.81208644,34.7625,206.0589332,2,G01,7.801589079
2020-01-01 18:10:00+00:00,1035.164174,24.0952626,46.017273,66.297569,54.4466149,1487.21461,79.4030886,78.831283,34.6124996,208.9733874,2,G01,7.731246968
2020-01-01 18:20:00+00:00,980.2815205,24.05246756,45.98250025,65.91955562,54.07263011,1457.377211,78.51270133,77.95424078,34.4609375,199.74903,2,G01,7.603479715
2020-01-01 18:30:00+00:00,987.4551611,24.0221921,45.8987654,65.4745444,53.6655476,1468.66835,77.4348644,76.8552151,34.3372017,200.6012795,2,G01,7.224220811
2020-01-01 18:40:00+00:00,1003.478805,23.86589233,45.87016413,66.0090675,54.26526778,1466.230756,76.68921656,76.11990267,34.32789475,200.9785084,2,G01,7.654257637
2020-01-01 18:50:00+00:00,1128.041923,23.8604194,46.0470255,68.7119344,56.3634063,1520.87226,77.4947221,76.9742053,34.427987,227.7124775,2,G01,7.978669645
2020-01-01 19:00:00+00:00,988.323075,23.75217789,46.12098113,69.42424325,57.42810278,1446.786878,77.60650944,77.07997389,34.4843755,201.8809694,2,G01,7.095427517
2020-01-01 19:10:00+00:00,1084.953267,23.63087544,46.147203,69.34090875,57.43407633,1490.427178,77.67107189,77.11412956,34.390625,221.3707767,2,G01,8.006660556
2020-01-01 19:20:00+00:00,1009.681829,23.5631595,46.23725625,68.15776188,56.45933725,1485.214738,78.0492365,77.5341395,34.1640625,208.9502017,2,G01,7.646105289
2020-01-01 19:30:00+00:00,834.6185565,23.4414121,45.98651333,65.81124022,55.0948821,1376.44432,76.1763491,75.5572683,34.04281489,167.5960475,2,G01,7.2681148
2020-01-01 19:40:00+00:00,935.5886458,23.40256,45.79298467,65.52624556,54.3460259,1430.71046,75.1370404,74.5104995,33.93193644,190.3544153,2,G01,7.541699684
2020-01-01 19:50:00+00:00,933.7102775,23.3409237,45.7021823,65.8096942,54.3842757,1434.69981,74.4797178,73.8537875,33.886565,188.726323,2,G01,7.10092977
2020-01-01 20:00:00+00:00,980.4747321,23.32986678,45.72791213,68.00553375,56.06499844,1460.368911,74.77112733,74.19318944,33.97663213,201.5782716,2,G01,7.459826142
2020-01-01 20:10:00+00:00,789.3299494,23.3383462,45.7020023,68.2428324,56.9936791,1363.03935,74.4339743,73.8135305,34.0350216,162.9292128,2,G01,6.753572078
2020-01-01 20:20:00+00:00,719.722652,23.30071989,45.38710838,67.84684313,57.40499989,1303.584678,73.29996967,72.58995333,34.09986875,146.470672,2,G01,6.997754735
2020-01-01 20:30:00+00:00,692.9337884,23.2503715,45.1256809,68.1110214,57.8539166,1300.21046,72.6981415,71.963229,34.125,142.2930679,2,G01,6.5436577
2020-01-01 20:40:00+00:00,614.1684642,23.18539991,44.6174745,67.7542215,58.23989855,1271.617655,71.56133782,70.78398964,34.168954,123.7880122,2,G01,6.427220911
2020-01-01 20:50:00+00:00,994.0754347,23.21356415,44.75559945,69.54246475,58.6245281,1457.17435,72.3171467,71.6295998,34.0982526,199.5084895,2,G01,7.347878626
2020-01-01 21:00:00+00:00,905.1266547,23.1654658,44.9350307,67.9134677,57.0683716,1413.94232,72.79451245,72.17373095,33.8418242,182.939295,2,G01,7.587379675
2020-01-01 21:10:00+00:00,837.2831247,23.1327114,44.92862365,66.5082817,55.8281366,1381.08631,72.32898655,71.7078874,33.6555734,173.0459474,2,G01,7.274110321
2020-01-01 21:20:00+00:00,652.7359978,23.10811615,44.4161624,65.24843295,55.3995649,1280.01887,70.8703993,70.17311685,33.586073,133.0417814,2,G01,6.783410806
2020-01-01 21:30:00+00:00,753.4171222,23.09698521,44.07981072,66.57566106,56.34106358,1341.191742,70.22168742,69.50165995,33.68768378,150.8173133,2,G01,6.858294306
2020-01-01 21:40:00+00:00,584.2022015,23.0515117,43.9982081,66.7564512,57.1116557,1222.92924,69.933143,69.2089223,33.7550335,119.3018195,,G01,6.286624885
2020-01-01 21:50:00+00:00,651.3305541,23.04008667,43.71733383,66.91449267,57.23996822,1271.456689,69.23618589,68.47248389,33.8125,132.646902,2,G01,6.663582206
2020-01-01 22:00:00+00:00,554.718862,23.04217989,43.46198267,66.74175844,57.59648356,1209.243867,68.69641578,67.90782189,33.8125,113.1981249,2,G01,6.202464775
2020-01-01 22:10:00+00:00,486.4548347,23.0952019,43.19121978,66.22787733,57.7620763,1160.60438,67.8679476,67.067542,33.8125,98.150882,2,G01,6.078968321
2020-01-01 22:20:00+00:00,606.826349,23.16522111,43.0260395,66.463141,57.68686333,1237.553644,67.37204778,66.55090189,33.7656275,121.6533922,2,G01,6.58742984
2020-01-01 22:30:00+00:00,746.7107917,23.1295087,43.1807249,67.9324605,57.9452393,1334.10937,67.9634775,67.2076535,33.69375,150.2912272,2,G01,6.93789425
2020-01-01 22:40:00+00:00,716.4027532,23.09297756,43.240538,68.50246263,58.35831589,1314.967333,68.41061556,67.69446211,33.64282113,145.5028505,2,G01,6.730041874
2020-01-01 22:50:00+00:00,757.413468,23.0613516,43.2838494,68.8590005,58.735174,1349.86393,68.512523,67.8030045,33.625,154.6257685,2,G01,6.95080476
2020-01-01 23:00:00+00:00,733.453455,23.03974167,43.41449413,68.6960875,58.23157956,1316.7359,69.08081133,68.40651278,33.5468745,149.6425125,2,G01,7.199444194
2020-01-01 23:10:00+00:00,604.1851225,22.9905885,42.948281,65.20618278,56.152255,1242.22364,68.0724055,67.3462221,33.35820444,123.0181549,2,G01,6.682299825
2020-01-01 23:20:00+00:00,537.5653121,22.90988544,42.62198188,63.83061125,55.31316278,1199.886556,66.84010044,66.07623811,33.28910688,109.1678428,2,G01,6.045494563
2020-01-01 23:30:00+00:00,574.130805,22.8046362,42.3609822,65.233731,56.1493592,1216.11905,66.3746751,65.6039905,33.3753925,116.7430755,2,G01,6.152610342
2020-01-01 23:40:00+00:00,431.7379765,22.73241622,42.15808688,64.91205763,56.46229567,1117.530033,65.72669389,64.93510689,33.43489213,87.3501506,2,G01,5.864909825
2020-01-01 23:50:00+00:00,415.2604089,22.6961953,41.9047883,64.49181,56.4743611,1108.40204,64.845269,64.0228434,33.4136106,84.87163784,2,G01,5.635189321
2020-01-02 00:00:00+00:00,441.7323711,22.63109667,41.74665663,64.33497663,56.40168322,1127.552833,64.20429778,63.372475,33.35937788,89.29611184,2,G01,6.111620863
2020-01-02 00:10:00+00:00,432.5763825,22.5389939,41.6503856,64.572674,56.5731601,1116.86355,63.9274511,63.1152801,33.28125,87.41244455,2,G01,5.906204875
2020-01-02 00:20:00+00:00,352.7934594,22.43988567,41.46157514,63.85220357,56.30728344,1061.7507,63.07933489,62.24928078,33.24107143,71.41887575,2,G01,5.513681125
2020-01-02 00:30:00+00:00,352.195374,22.394027,41.292876,63.65932825,56.28337133,1053.088622,62.62560211,61.77860622,33.171875,73.29299085,2,G01,5.812824855
2020-01-02 00:40:00+00:00,384.3677547,22.43640333,41.19615538,63.68110988,56.10697567,1082.917833,62.148525,61.30759878,33.0935225,76.99316316,2,G01,5.958620889
2020-01-02 00:50:00+00:00,340.43673,22.5156106,41.0469595,63.1874232,56.0007886,1043.50732,61.3831498,60.5804739,33.01875,68.2965528,2,G01,5.7454598
2020-01-02 01:00:00+00:00,430.1192356,22.4971016,40.9276855,63.564327,55.9045508,1107.94893,60.9619339,60.1969639,32.927649,87.139456,2,G01,5.799077639
2020-01-02 01:10:00+00:00,390.72504,22.54966144,40.82209938,63.58618475,55.866186,1078.972833,60.60665667,59.90387422,32.854449,79.12175868,2,G01,5.828468268
2020-01-02 01:20:00+00:00,356.76045,22.62097233,40.75206589,63.35092289,55.89545244,1060.893111,60.11002922,59.402186,32.848117,72.7992818,2,G01,5.80350984
2020-01-02 01:30:00+00:00,289.4600368,22.8286312,40.58962289,62.65584667,55.6591236,1030.07355,59.2513031,58.5227709,32.833352,59.14689658,2,G01,5.387194537
2020-01-02 01:40:00+00:00,279.9030561,23.02109422,40.46727,62.35027433,55.43123078,1029.930478,58.39421711,57.66175156,32.805556,56.39888406,2,G01,5.511622033
2020-01-02 01:50:00+00:00,284.2983405,23.1366648,40.359197,62.24146522,55.2866597,1030.45866,57.8981633,57.1827029,32.75,58.4504651,2,G01,5.18505482
2020-01-02 02:00:00+00:00,241.7389716,23.17621144,40.27805667,61.90675156,55.10404556,1030.114678,57.07011644,56.35051733,32.75,49.04852595,2,G01,5.017805005
2020-01-02 02:10:00+00:00,221.2042678,23.25255267,40.187531,61.642037,54.84135678,1029.673811,56.33322367,55.61595744,32.71511125,44.87853517,2,G01,4.779355328
2020-01-02 02:20:00+00:00,122.1067349,23.3071072,40.1103605,60.6739325,54.5476297,1029.92621,55.3895615,54.6684566,32.6875,25.30470765,2,G01,4.30611982
